entity_id,state,last_changed
sensor.esp32_bme680_gas_resistance,47175.7,2025-03-04T00:22:06.182Z
sensor.esp32_bme680_gas_resistance,47794.9,2025-03-04T00:22:26.191Z
sensor.esp32_bme680_gas_resistance,48430.6,2025-03-04T00:22:46.205Z
sensor.esp32_bme680_gas_resistance,48769.0,2025-03-04T00:23:06.192Z
sensor.esp32_bme680_gas_resistance,49285.6,2025-03-04T00:23:26.248Z
sensor.esp32_bme680_gas_resistance,49695.0,2025-03-04T00:23:46.231Z
sensor.esp32_bme680_gas_resistance,50201.4,2025-03-04T00:24:06.181Z
sensor.esp32_bme680_gas_resistance,50656.9,2025-03-04T00:24:26.159Z
sensor.esp32_bme680_gas_resistance,51089.5,2025-03-04T00:24:46.239Z
sensor.esp32_bme680_gas_resistance,51561.3,2025-03-04T00:25:06.191Z
sensor.esp32_bme680_gas_resistance,52106.7,2025-03-04T00:25:26.299Z
sensor.esp32_bme680_gas_resistance,52498.6,2025-03-04T00:25:46.230Z
sensor.esp32_bme680_gas_resistance,52863.1,2025-03-04T00:26:06.204Z
sensor.esp32_bme680_gas_resistance,53165.1,2025-03-04T00:26:26.170Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-04T00:28:47.468Z
sensor.esp32_bme680_gas_resistance,unknown,2025-03-04T02:08:12.667Z
sensor.esp32_bme680_gas_resistance,13412.9,2025-03-04T02:08:23.562Z
sensor.esp32_bme680_gas_resistance,19051.4,2025-03-04T02:08:43.566Z
sensor.esp32_bme680_gas_resistance,25010.1,2025-03-04T02:09:03.547Z
sensor.esp32_bme680_gas_resistance,30708.4,2025-03-04T02:09:23.569Z
sensor.esp32_bme680_gas_resistance,35765.3,2025-03-04T02:09:43.563Z
sensor.esp32_bme680_gas_resistance,40227.4,2025-03-04T02:10:03.587Z
sensor.esp32_bme680_gas_resistance,44309.6,2025-03-04T02:10:23.572Z
sensor.esp32_bme680_gas_resistance,47550.6,2025-03-04T02:10:43.581Z
sensor.esp32_bme680_gas_resistance,50656.9,2025-03-04T02:11:03.597Z
sensor.esp32_bme680_gas_resistance,53368.4,2025-03-04T02:11:23.603Z
sensor.esp32_bme680_gas_resistance,55563.7,2025-03-04T02:11:43.581Z
sensor.esp32_bme680_gas_resistance,58027.6,2025-03-04T02:12:03.586Z
sensor.esp32_bme680_gas_resistance,59596.7,2025-03-04T02:12:23.588Z
sensor.esp32_bme680_gas_resistance,61253.0,2025-03-04T02:12:43.598Z
sensor.esp32_bme680_gas_resistance,63146.6,2025-03-04T02:13:03.580Z
sensor.esp32_bme680_gas_resistance,64162.5,2025-03-04T02:13:23.590Z
sensor.esp32_bme680_gas_resistance,unavailable,2025-03-04T02:15:22.625Z
sensor.esp32_bme680_gas_resistance,unknown,2025-03-04T02:43:58.341Z
sensor.esp32_bme680_gas_resistance,22610.7,2025-03-04T02:44:00.255Z
