entity_id,state,last_changed
sensor.esp32_bme680_humidity,48.9,2025-03-10T23:26:10.227Z
sensor.esp32_bme680_humidity,48.8,2025-03-10T23:26:55.277Z
sensor.esp32_bme680_humidity,48.9,2025-03-10T23:27:10.228Z
sensor.esp32_bme680_humidity,unavailable,2025-03-10T23:27:50.581Z
sensor.esp32_bme680_humidity,48.8,2025-03-10T23:27:52.124Z
sensor.esp32_bme680_humidity,48.7,2025-03-10T23:27:56.715Z
sensor.esp32_bme680_humidity,unavailable,2025-03-10T23:30:01.838Z
sensor.esp32_bme680_humidity,34.3,2025-03-11T03:39:29.002Z
sensor.esp32_bme680_humidity,34.1,2025-03-11T03:39:33.612Z
sensor.esp32_bme680_humidity,34.0,2025-03-11T03:39:48.678Z
sensor.esp32_bme680_humidity,33.9,2025-03-11T03:39:53.628Z
sensor.esp32_bme680_humidity,34.0,2025-03-11T03:40:03.585Z
sensor.esp32_bme680_humidity,34.1,2025-03-11T03:40:09.617Z
sensor.esp32_bme680_humidity,34.0,2025-03-11T03:40:13.660Z
sensor.esp32_bme680_humidity,33.8,2025-03-11T03:40:18.690Z
sensor.esp32_bme680_humidity,33.6,2025-03-11T03:40:23.901Z
sensor.esp32_bme680_humidity,33.5,2025-03-11T03:40:28.700Z
sensor.esp32_bme680_humidity,34.1,2025-03-11T03:40:33.611Z
sensor.esp32_bme680_humidity,34.6,2025-03-11T03:40:38.629Z
sensor.esp32_bme680_humidity,37.2,2025-03-11T03:40:43.742Z
sensor.esp32_bme680_humidity,43.4,2025-03-11T03:40:48.660Z
sensor.esp32_bme680_humidity,47.7,2025-03-11T03:40:53.895Z
sensor.esp32_bme680_humidity,45.6,2025-03-11T03:40:58.643Z
sensor.esp32_bme680_humidity,40.9,2025-03-11T03:41:04.125Z
sensor.esp32_bme680_humidity,38.0,2025-03-11T03:41:08.734Z
sensor.esp32_bme680_humidity,36.2,2025-03-11T03:41:13.649Z
sensor.esp32_bme680_humidity,35.0,2025-03-11T03:41:18.654Z
sensor.esp32_bme680_humidity,34.4,2025-03-11T03:41:23.687Z
sensor.esp32_bme680_humidity,33.9,2025-03-11T03:41:28.717Z
sensor.esp32_bme680_humidity,33.6,2025-03-11T03:41:33.613Z
sensor.esp32_bme680_humidity,33.5,2025-03-11T03:41:38.657Z
sensor.esp32_bme680_humidity,33.4,2025-03-11T03:41:53.693Z
sensor.esp32_bme680_humidity,33.3,2025-03-11T03:42:03.619Z
sensor.esp32_bme680_humidity,33.2,2025-03-11T03:42:18.677Z
sensor.esp32_bme680_humidity,33.3,2025-03-11T03:42:28.704Z
sensor.esp32_bme680_humidity,33.2,2025-03-11T03:42:48.681Z
sensor.esp32_bme680_humidity,33.3,2025-03-11T03:42:53.693Z
sensor.esp32_bme680_humidity,33.2,2025-03-11T03:42:58.917Z
sensor.esp32_bme680_humidity,33.3,2025-03-11T03:43:03.624Z
sensor.esp32_bme680_humidity,33.1,2025-03-11T03:43:18.681Z
sensor.esp32_bme680_humidity,33.0,2025-03-11T03:43:28.630Z
sensor.esp32_bme680_humidity,33.2,2025-03-11T03:43:33.739Z
